utc_time,pst_time,unix_time,wspd,wspd_flg,wdir,wdir_flg,at,at_flg,rh,rh_flg,sr_1,sr1_flg,sr_2,baro,baro_flg,rain,rain_flg,evapo,evapo_flg,dp,dp_flg,vbatt,bit,wgst,wgst_flg
2016-01-04T20:18:06Z,2016-01-04 12:18:06,1451938686.648,3.5,1,127,1,116.3,4,108,4,925,1,3240,1007.9,1,0.08,1,1.333,4,40,1,13.7,42800,9.45,1
2016-01-04T20:20:06Z,2016-01-04 12:20:06,1451938806.768,3.8,1,120,1,116.3,4,108,4,604,1,3240,1007.8,1,0.08,1,1.334,4,40,1,13.7,42800,11.15,1
2016-01-04T20:22:06Z,2016-01-04 12:22:06,1451938926.639,3.2,1,128,1,116.3,4,108,4,670,1,3240,1007.8,1,0.08,1,1.338,4,40,1,13.7,42900,9.04,1
2016-01-04T20:24:06Z,2016-01-04 12:24:06,1451939046.744,3,1,141,1,116.3,4,108,4,718,1,3240,1007.8,1,0.08,1,1.338,4,40,1,13.7,42900,8.28,1
2016-01-04T20:26:06Z,2016-01-04 12:26:06,1451939166.645,2.3,1,137,1,116.3,4,108,4,1045,1,3240,1007.8,1,0.08,1,1.338,4,40,1,13.7,42900,6.76,1
2016-01-04T20:28:06Z,2016-01-04 12:28:06,1451939286.61,2.5,1,128,1,116.4,4,108,4,711,1,3240,1007.7,1,0.08,1,1.343,4,40,1,13.7,42900,6.81,1
2016-01-04T20:30:06Z,2016-01-04 12:30:06,1451939406.808,2.3,1,153,1,116.5,4,108,4,841,1,3240,1007.7,1,0.08,1,1.347,4,40,1,13.7,42900,6.68,1
2016-01-04T20:32:06Z,2016-01-04 12:32:06,1451939526.663,2.6,1,154,1,116.5,4,108,4,1067,1,3240,1007.6,1,0.08,1,1.343,4,40,1,13.7,42800,7.36,1
2016-01-04T20:34:06Z,2016-01-04 12:34:06,1451939646.502,2.4,1,126,1,116.6,4,108,4,749,1,3240,1007.6,1,0.08,1,1.342,4,40,1,13.7,42900,7.36,1
2016-01-04T20:36:06Z,2016-01-04 12:36:06,1451939766.7,2.9,1,130,1,116.6,4,108,4,473,1,3240,1007.6,1,0.08,1,1.336,4,40,1,13.7,42900,9.99,1
2016-01-04T20:37:06Z,2016-01-04 12:37:06,1451939826.573,3.1,1,131,1,116.7,4,108,4,506,1,3240,1007.6,1,0.08,1,1.338,4,40,1,13.7,42900,8.48,1
2016-01-04T20:39:06Z,2016-01-04 12:39:06,1451939946.631,2.3,1,145,1,116.7,4,108,4,509,1,3240,1007.6,1,0.08,1,1.342,4,40,1,13.7,42900,6.6,1
2016-01-04T20:41:06Z,2016-01-04 12:41:06,1451940066.642,2.3,1,128,1,116.7,4,108,4,614,1,3240,1007.6,1,0.08,1,1.341,4,40,1,13.7,42800,7.31,1
2016-01-04T20:43:06Z,2016-01-04 12:43:06,1451940186.575,1.8,1,160,1,116.9,4,108,4,549,1,3240,1007.6,1,0.08,1,1.347,4,40,1,13.7,42900,4.95,1
2016-01-04T20:45:06Z,2016-01-04 12:45:06,1451940306.695,2.2,1,145,1,116.9,4,108,4,474,1,3240,1007.6,1,0.08,1,1.349,4,40,1,13.7,42900,6.74,1
2016-01-04T20:47:06Z,2016-01-04 12:47:06,1451940426.644,1.4,1,149,1,116.9,4,108,4,403,1,3240,1007.5,1,0.08,1,1.347,4,40,1,13.7,42900,4.92,1
2016-01-04T20:49:06Z,2016-01-04 12:49:06,1451940546.639,1.9,1,174,1,116.9,4,108,4,346,1,3240,1007.5,1,0.08,1,1.346,4,40,1,13.7,42900,5.74,1
2016-01-04T20:51:06Z,2016-01-04 12:51:06,1451940666.619,2.4,1,167,1,116.9,4,109,4,296,1,3240,1007.5,1,0.08,1,1.341,4,40,1,13.7,42900,6.62,1
2016-01-04T20:53:06Z,2016-01-04 12:53:06,1451940786.568,1.5,1,155,1,116.9,4,109,4,254,1,3240,1007.5,1,0.08,1,1.349,4,40,1,13.7,42900,4.75,1
2016-01-04T20:55:06Z,2016-01-04 12:55:06,1451940906.579,2.6,1,172,1,117,4,109,4,352,1,3240,1007.5,1,0.08,1,1.345,4,40,1,13.7,42900,7.83,1
2016-01-04T20:57:06Z,2016-01-04 12:57:06,1451941026.746,2.4,1,154,1,117,4,109,4,497,1,3240,1007.5,1,0.08,1,1.338,4,40,1,13.7,42900,7.4,1
2016-01-04T20:59:06Z,2016-01-04 12:59:06,1451941146.882,1.3,1,125,1,117.1,4,109,4,580,1,3240,1007.4,1,0.08,1,1.346,4,40,1,13.7,42900,5.13,1
2016-01-04T21:01:06Z,2016-01-04 13:01:06,1451941266.659,2.1,1,147,1,117.1,4,109,4,1046,1,3240,1007.4,1,0.08,1,1.342,4,40,1,13.7,42900,5.95,1
2016-01-04T21:03:06Z,2016-01-04 13:03:06,1451941386.545,1.8,1,180,1,117.2,4,109,4,698,1,3240,1007.4,1,0.08,1,1.344,4,40,1,13.7,42900,5.55,1
2016-01-04T21:04:06Z,2016-01-04 13:04:06,1451941446.636,0.9,1,223,1,117.2,4,109,4,608,1,3240,1007.4,1,0.08,1,1.353,4,40,1,13.7,42900,2.83,1
2016-01-04T21:06:06Z,2016-01-04 13:06:06,1451941566.616,1.1,1,183,1,117.2,4,109,4,650,1,3240,1007.4,1,0.08,1,1.354,4,40,1,13.7,42900,3.07,1
2016-01-04T21:08:06Z,2016-01-04 13:08:06,1451941686.736,1.1,1,159,1,117.3,4,109,4,948,1,3240,1007.4,1,0.08,1,1.35,4,40,1,13.7,42900,3.5,1
2016-01-04T21:10:06Z,2016-01-04 13:10:06,1451941806.622,0.5,1,162,1,117.4,4,109,4,1104,1,3240,1007.4,1,0.08,1,1.354,4,40,1,13.7,42900,1.83,1
2016-01-04T21:12:06Z,2016-01-04 13:12:06,1451941926.524,1.1,1,167,1,117.5,4,109,4,1374,1,3240,1007.3,1,0.08,1,1.354,4,40,1,13.7,42900,2.91,1
2016-01-04T21:14:06Z,2016-01-04 13:14:06,1451942046.738,1.3,1,231,1,117.6,4,109,4,1247,1,3240,1007.3,1,0.08,1,1.352,4,40,1,13.7,42900,4.63,1
2016-01-04T21:16:06Z,2016-01-04 13:16:06,1451942166.577,0.8,1,201,1,117.6,4,109,4,980,1,3240,1007.3,1,0.08,1,1.355,4,40,1,13.7,42900,2.92,1
2016-01-04T21:18:06Z,2016-01-04 13:18:06,1451942286.698,1.3,1,234,1,117.6,4,109,4,1184,1,3240,1007.2,1,0.08,1,1.348,4,40,1,13.8,42900,4.62,1
2016-01-04T21:20:06Z,2016-01-04 13:20:06,1451942406.709,0.9,1,165,1,117.7,4,109,4,1159,1,3240,1007.1,1,0.08,1,1.355,4,40,1,13.7,42900,3.57,1
2016-01-04T21:22:06Z,2016-01-04 13:22:06,1451942526.642,0.1,1,252,1,117.7,4,109,4,1176,1,3240,1007.1,1,0.08,1,1.36,4,40,1,13.6,42900,1.16,1
2016-01-04T21:24:06Z,2016-01-04 13:24:06,1451942646.715,2.1,1,184,1,117.7,4,110,4,1176,1,3240,1007.1,1,0.08,1,1.349,4,40,1,13.7,42900,5.26,1
2016-01-04T21:26:06Z,2016-01-04 13:26:06,1451942766.679,0.6,1,187,1,117.7,4,110,4,490,1,3240,1007.1,1,0.08,1,1.354,4,40,1,13.7,42900,2.49,1
2016-01-04T21:28:06Z,2016-01-04 13:28:06,1451942886.675,0.1,1,270,1,117.7,4,110,4,1087,1,3240,1007.1,1,0.08,1,1.36,4,40,1,13.7,42900,1.08,1
2016-01-04T21:30:06Z,2016-01-04 13:30:06,1451943006.748,1,1,112,1,117.8,4,110,4,924,1,3240,1007.1,1,0.08,1,1.354,4,40,1,13.7,42900,2.78,1
2016-01-04T21:32:06Z,2016-01-04 13:32:06,1451943126.744,1.5,1,170,1,117.8,4,110,4,547,1,3240,1007.1,1,0.08,1,1.353,4,40,1,13.7,42900,4.28,1
2016-01-04T21:34:06Z,2016-01-04 13:34:06,1451943246.755,1.8,1,275,1,118,4,110,4,1201,1,3240,1007,1,0.08,1,1.349,4,40,1,13.7,42900,4.36,1
2016-01-04T21:36:06Z,2016-01-04 13:36:06,1451943366.656,1.5,1,283,1,118.1,4,110,4,1009,1,3240,1007,1,0.08,1,1.352,4,40,1,13.7,42900,3.85,1
2016-01-04T21:38:06Z,2016-01-04 13:38:06,1451943486.589,2.1,1,299,1,118.1,4,110,4,975,1,3240,1006.9,1,0.08,1,1.349,4,40,1,13.7,42900,4.94,1
2016-01-04T21:40:06Z,2016-01-04 13:40:06,1451943606.647,1.2,1,309,1,118.2,4,110,4,442,1,3240,1006.9,1,0.08,1,1.354,4,40,1,13.7,42900,3.33,1
2016-01-04T21:42:06Z,2016-01-04 13:42:06,1451943726.752,1,1,305,1,118.3,4,110,4,309,1,3240,1006.9,1,0.08,1,1.354,4,40,1,13.6,42900,3.18,1
2016-01-04T21:44:06Z,2016-01-04 13:44:06,1451943846.622,1.1,1,294,1,118.2,4,110,4,1044,1,3240,1006.8,1,0.08,1,1.355,4,40,1,13.7,42900,2.9,1
2016-01-04T21:46:06Z,2016-01-04 13:46:06,1451943966.711,0.2,1,261,1,118.2,4,110,4,1177,1,3240,1006.8,1,0.08,1,1.358,4,40,1,13.7,42900,1.06,1
2016-01-04T21:48:06Z,2016-01-04 13:48:06,1451944086.566,0,1,0,1,118.2,4,110,4,878,1,3240,1006.8,1,0.08,1,1.36,4,40,1,13.7,42900,0,1
2016-01-04T21:50:06Z,2016-01-04 13:50:06,1451944206.609,0,1,0,1,118.3,4,110,4,989,1,3240,1006.8,1,0.08,1,1.362,4,40,1,13.7,42900,0,1
2016-01-04T21:52:06Z,2016-01-04 13:52:06,1451944326.807,0.9,1,298,1,118.4,4,111,4,662,1,3240,1006.8,1,0.08,1,1.362,4,40,1,13.7,42900,3.28,1
2016-01-04T21:54:06Z,2016-01-04 13:54:06,1451944446.771,1.4,1,286,1,118.5,4,111,4,784,1,3240,1006.8,1,0.08,1,1.356,4,40,1,13.6,42900,4.24,1
2016-01-04T21:56:06Z,2016-01-04 13:56:06,1451944566.657,2.2,1,301,1,118.5,4,111,4,741,1,3240,1006.7,1,0.08,1,1.347,4,40,1,13.7,42900,5.96,1
2016-01-04T21:58:06Z,2016-01-04 13:58:06,1451944686.606,2,1,298,1,118.6,4,111,4,1135,1,3240,1006.7,1,0.08,1,1.353,4,40,1,13.7,42900,5.46,1
2016-01-04T21:59:06Z,2016-01-04 13:59:06,1451944746.682,1.9,1,295,1,118.6,4,111,4,1144,1,3240,1006.7,1,0.08,1,1.355,4,40,1,13.6,42900,4.97,1
2016-01-04T22:01:06Z,2016-01-04 14:01:06,1451944866.646,1.8,1,290,1,118.6,4,111,4,1127,1,3240,1006.7,1,0.08,1,1.351,4,40,1,13.6,42900,6.29,1
2016-01-04T22:03:06Z,2016-01-04 14:03:06,1451944986.516,1.9,1,275,1,118.6,4,111,4,1051,1,3240,1006.7,1,0.08,1,1.349,4,40,1,13.6,42900,5.65,1
2016-01-04T22:05:06Z,2016-01-04 14:05:06,1451945106.574,1.7,1,281,1,118.7,4,111,4,989,1,3240,1006.7,1,0.08,1,1.352,4,40,1,13.6,42900,4.35,1
2016-01-04T22:07:06Z,2016-01-04 14:07:06,1451945226.71,1.8,1,279,1,118.7,4,111,4,947,1,3240,1006.7,1,0.08,1,1.353,4,40,1,13.7,42900,5.2,1
2016-01-04T22:09:06Z,2016-01-04 14:09:06,1451945346.69,1.7,1,288,1,118.5,4,111,4,801,1,3240,1006.7,1,0.08,1,1.352,4,40,1,13.7,42900,4.61,1
2016-01-04T22:11:06Z,2016-01-04 14:11:06,1451945466.857,1.8,1,289,1,118.6,4,111,4,870,1,3240,1006.6,1,0.08,1,1.353,4,40,1,13.7,42900,5.23,1
2016-01-04T22:13:06Z,2016-01-04 14:13:06,1451945586.634,1.7,1,293,1,118.6,4,111,4,461,1,3240,1006.6,1,0.08,1,1.35,4,40,1,13.6,42900,4.5,1
2016-01-04T22:15:06Z,2016-01-04 14:15:06,1451945706.614,1.6,1,304,1,118.5,4,111,4,394,1,3240,1006.6,1,0.08,1,1.353,4,40,1,13.6,42900,3.95,1
2016-01-04T22:17:06Z,2016-01-04 14:17:06,1451945826.625,1.2,1,306,1,118.5,4,111,4,439,1,3240,1006.5,1,0.08,1,1.354,4,40,1,13.6,42900,3.45,1
2016-01-04T22:19:06Z,2016-01-04 14:19:06,1451945946.667,0.7,1,295,1,118.6,4,111,4,682,1,3240,1006.5,1,0.08,1,1.358,4,40,1,13.7,42900,2.81,1
2016-01-04T22:21:06Z,2016-01-04 14:21:06,1451946066.584,0,1,0,1,118.6,4,111,4,829,1,3240,1006.6,1,0.08,1,1.361,4,40,1,13.7,42900,0,1
2016-01-04T22:23:06Z,2016-01-04 14:23:06,1451946186.548,0.5,1,133,1,118.6,4,111,4,756,1,3240,1006.6,1,0.08,1,1.362,4,40,1,13.7,42900,2.1,1
2016-01-04T22:25:06Z,2016-01-04 14:25:06,1451946306.575,0.6,1,292,1,118.7,4,111,4,503,1,3240,1006.6,1,0.08,1,1.362,4,40,1,13.6,42900,2.11,1
2016-01-04T22:27:06Z,2016-01-04 14:27:06,1451946426.711,1,1,157,1,118.8,4,112,4,685,1,3240,1006.6,1,0.08,1,1.356,4,40,1,13.6,42900,3.56,1
2016-01-04T22:29:06Z,2016-01-04 14:29:06,1451946546.66,0.7,1,331,1,118.8,4,112,4,776,1,3240,1006.6,1,0.08,1,1.356,4,40,1,13.6,42900,2.38,1
2016-01-04T22:31:06Z,2016-01-04 14:31:06,1451946666.53,0.8,1,186,1,118.9,4,112,4,744,1,3240,1006.6,1,0.08,1,1.356,4,40,1,13.7,42900,3.86,1
2016-01-04T22:32:06Z,2016-01-04 14:32:06,1451946726.637,1.1,1,260,1,119,4,112,4,564,1,3240,1006.6,1,0.08,1,1.355,4,40,1,13.7,42900,3.08,1
2016-01-04T22:34:06Z,2016-01-04 14:34:06,1451946846.648,0.9,1,246,1,119.1,4,112,4,529,1,3240,1006.6,1,0.08,1,1.357,4,40,1,13.6,42900,4.62,1
2016-01-04T22:36:06Z,2016-01-04 14:36:06,1451946966.643,0.9,1,137,1,119.1,4,112,4,421,1,3240,1006.7,1,0.08,1,1.357,4,40,1,13.7,42900,4.84,1
2016-01-04T22:38:06Z,2016-01-04 14:38:06,1451947086.717,2,1,127,1,119.1,4,112,4,289,1,3240,1006.7,1,0.08,1,1.354,4,40,1,13.6,42900,7.6,1
2016-01-04T22:40:06Z,2016-01-04 14:40:06,1451947206.697,3.6,1,130,1,119.2,4,112,4,163,1,3240,1006.7,1,0.08,1,1.34,4,40,1,13.7,42800,10.57,1
2016-01-04T22:42:06Z,2016-01-04 14:42:06,1451947326.739,2.5,1,152,1,119.2,4,112,4,146,1,3240,1006.7,1,0.08,1,1.346,4,40,1,13.6,42900,6.97,1
2016-01-04T22:44:06Z,2016-01-04 14:44:06,1451947446.797,2.1,1,158,1,119.3,4,112,4,141,1,3240,1006.7,1,0.08,1,1.349,4,40,1,13.7,42900,5.65,1
2016-01-04T22:46:06Z,2016-01-04 14:46:06,1451947566.683,1.2,1,138,1,119.2,4,112,4,133,1,3240,1006.7,1,0.08,1,1.354,4,40,1,13.7,42900,3.55,1
2016-01-04T22:48:06Z,2016-01-04 14:48:06,1451947686.569,1.2,1,111,1,119.2,4,112,4,171,1,3240,1006.6,1,0.08,1,1.355,4,40,1,13.7,42900,4.15,1
2016-01-04T22:50:06Z,2016-01-04 14:50:06,1451947806.845,2,1,137,1,119.2,4,112,4,167,1,3240,1006.6,1,0.08,1,1.35,4,40,1,13.7,42900,5.71,1
2016-01-04T22:52:06Z,2016-01-04 14:52:06,1451947926.622,2.2,1,151,1,119.2,4,112,4,173,1,3240,1006.5,1,0.08,1,1.351,4,40,1,13.6,42900,5.86,1
2016-01-04T22:53:06Z,2016-01-04 14:53:06,1451947986.573,1.3,1,129,1,119.2,4,112,4,190,1,3240,1006.5,1,0.08,1,1.354,4,40,1,13.6,42900,3.6,1
2016-01-04T22:55:06Z,2016-01-04 14:55:06,1451948106.678,1.5,1,125,1,119.3,4,112,4,199,1,3240,1006.5,1,0.08,1,1.356,4,40,1,13.7,42900,4.52,1
2016-01-04T22:57:06Z,2016-01-04 14:57:06,1451948226.626,1.2,1,130,1,119.4,4,112,4,220,1,3240,1006.5,1,0.08,1,1.357,4,40,1,13.6,42900,3.67,1
2016-01-04T22:59:06Z,2016-01-04 14:59:06,1451948346.637,0.5,1,123,1,119.4,4,112,4,233,1,3240,1006.5,1,0.08,1,1.359,4,40,1,13.7,42900,1.94,1
2016-01-04T23:00:06Z,2016-01-04 15:00:06,1451948406.666,0.7,1,163,1,119.4,4,112,4,231,1,3240,1006.5,1,0.08,1,1.36,4,40,1,13.6,42900,2.26,1
2016-01-04T23:02:06Z,2016-01-04 15:02:06,1451948526.802,1.1,1,161,1,119.4,4,112,4,230,1,3240,1006.6,1,0.08,1,1.36,4,40,1,13.7,42900,2.81,1
2016-01-04T23:04:06Z,2016-01-04 15:04:06,1451948646.72,0.8,1,210,1,119.5,4,113,4,234,1,3240,1006.6,1,0.08,1,1.359,4,40,1,13.6,42900,2.47,1
2016-01-04T23:06:06Z,2016-01-04 15:06:06,1451948766.699,0.5,1,262,1,119.6,4,113,4,219,1,3240,1006.6,1,0.08,1,1.362,4,40,1,13.6,42900,1.97,1
2016-01-04T23:08:06Z,2016-01-04 15:08:06,1451948886.554,0,1,313,1,119.6,4,113,4,205,1,3240,1006.6,1,0.08,1,1.362,4,40,1,13.7,42900,0.51,1
2016-01-04T23:10:06Z,2016-01-04 15:10:06,1451949006.55,0.1,1,299,1,119.7,4,113,4,190,1,3240,1006.6,1,0.08,1,1.364,4,40,1,13.7,42900,0.63,1
2016-01-04T23:12:06Z,2016-01-04 15:12:06,1451949126.732,0,1,285,1,119.7,4,113,4,184,1,3240,1006.6,1,0.08,1,1.365,4,40,1,13.6,42900,0.22,1
2016-01-04T23:14:06Z,2016-01-04 15:14:06,1451949246.853,1.4,1,141,1,119.8,4,113,4,168,1,3240,1006.7,1,0.08,1,1.364,4,40,1,13.6,42900,4.72,1
2016-01-04T23:16:06Z,2016-01-04 15:16:06,1451949366.723,2.2,1,129,1,119.9,4,113,4,139,1,3240,1006.7,1,0.08,1,1.349,4,40,1,13.7,42900,6.72,1
2016-01-04T23:18:06Z,2016-01-04 15:18:06,1451949486.687,2.4,1,134,1,119.9,4,113,4,113,1,3240,1006.7,1,0.08,1,1.352,4,40,1,13.7,42900,8.48,1
2016-01-04T23:20:06Z,2016-01-04 15:20:06,1451949606.667,2.6,1,130,1,119.9,4,113,4,100,1,3240,1006.6,1,0.08,1,1.347,4,40,1,13.7,42900,6.99,1
2016-01-04T23:22:06Z,2016-01-04 15:22:06,1451949726.741,2.7,1,127,1,120,4,113,4,109,1,3240,1006.6,1,0.08,1,1.347,4,40,1,13.7,42900,7.39,1
2016-01-04T23:24:06Z,2016-01-04 15:24:06,1451949846.767,1.9,1,125,1,120.1,4,113,4,131,1,3240,1006.6,1,0.08,1,1.355,4,40,1,13.7,42900,5.67,1
2016-01-04T23:26:06Z,2016-01-04 15:26:06,1451949966.81,2.5,1,120,1,120.1,4,113,4,145,1,3240,1006.5,1,0.08,1,1.354,4,40,1,13.7,42800,7.55,1
2016-01-04T23:28:06Z,2016-01-04 15:28:06,1451950086.618,2.4,1,127,1,120,4,113,4,158,1,3240,1006.5,1,0.08,1,1.348,4,40,1,13.6,42900,6.48,1
2016-01-04T23:30:06Z,2016-01-04 15:30:06,1451950206.566,3.2,1,129,1,119.9,4,113,4,166,1,3240,1006.5,1,0.08,1,0,4,40,1,13.6,42900,8.21,1
2016-01-04T23:32:06Z,2016-01-04 15:32:06,1451950326.765,2.3,1,124,1,120,4,113,4,165,1,3240,1006.5,1,0.08,1,0,4,40,1,13.6,42900,5.9,1
2016-01-04T23:34:06Z,2016-01-04 15:34:06,1451950446.604,2.2,1,133,1,119.9,4,113,4,171,1,3240,1006.5,1,0.08,1,0,4,40,1,13.6,42900,7.35,1
2016-01-04T23:36:06Z,2016-01-04 15:36:06,1451950566.568,2.3,1,127,1,119.9,4,113,4,166,1,3240,1006.5,1,0.08,1,0,4,40,1,13.6,42900,7.34,1
2016-01-04T23:38:06Z,2016-01-04 15:38:06,1451950686.704,2.6,1,129,1,119.9,4,113,4,148,1,3240,1006.5,1,0.08,1,0,4,40,1,13.6,42900,7.13,1
2016-01-04T23:40:06Z,2016-01-04 15:40:06,1451950806.715,2.7,1,128,1,119.8,4,113,4,128,1,3240,1006.5,1,0.08,1,0,4,40,1,13.7,42900,7.22,1
2016-01-04T23:42:06Z,2016-01-04 15:42:06,1451950926.679,2.3,1,119,1,119.9,4,113,4,117,1,3240,1006.5,1,0.08,1,0,4,40,1,13.7,42900,6.45,1
2016-01-04T23:44:06Z,2016-01-04 15:44:06,1451951046.69,2,1,118,1,119.8,4,113,4,114,1,3240,1006.4,1,0.08,1,0,4,40,1,13.6,42900,5.76,1
2016-01-04T23:46:06Z,2016-01-04 15:46:06,1451951166.623,2.2,1,114,1,119.8,4,113,4,120,1,3240,1006.4,1,0.08,1,0,4,40,1,13.6,42900,6.39,1
2016-01-04T23:48:06Z,2016-01-04 15:48:06,1451951286.603,1.8,1,117,1,119.8,4,113,4,133,1,3240,1006.3,1,0.08,1,0,4,40,1,13.6,42900,5.29,1
2016-01-04T23:50:06Z,2016-01-04 15:50:06,1451951406.598,2.4,1,124,1,119.9,4,113,4,141,1,3240,1006.3,1,0.08,1,0,4,40,1,13.6,42900,6.54,1
2016-01-04T23:52:06Z,2016-01-04 15:52:06,1451951526.641,1.5,1,120,1,119.9,4,113,4,142,1,3240,1006.3,1,0.08,1,0,4,40,1,13.6,42900,4.26,1
2016-01-04T23:54:06Z,2016-01-04 15:54:06,1451951646.745,2.5,1,122,1,119.9,4,113,4,138,1,3240,1006.3,1,0.08,1,0,4,40,1,13.7,42900,7.45,1
2016-01-04T23:56:06Z,2016-01-04 15:56:06,1451951766.678,2.3,1,125,1,119.9,4,113,4,140,1,3240,1006.3,1,0.08,1,0,4,40,1,13.7,42900,5.95,1
2016-01-04T23:58:06Z,2016-01-04 15:58:06,1451951886.627,2,1,121,1,119.9,4,113,4,144,1,3240,1006.3,1,0.08,1,0,4,40,1,13.7,42900,5.59,1
2016-01-05T00:00:06Z,2016-01-04 16:00:06,1451952006.685,1.8,1,118,1,119.9,4,113,4,143,1,3240,1006.3,1,0.08,1,0,4,40,1,13.7,42900,5.34,1
2016-01-05T00:02:06Z,2016-01-04 16:02:06,1451952126.649,2.2,1,129,1,119.9,4,113,4,129,1,3240,1006.2,1,0.08,1,0,4,40,1,13.7,42900,6.62,1
2016-01-05T00:04:06Z,2016-01-04 16:04:06,1451952246.644,2.2,1,127,1,120,4,113,4,110,1,3240,1006.3,1,0.08,1,0,4,40,1,13.6,42900,6.12,1
2016-01-05T00:06:06Z,2016-01-04 16:06:06,1451952366.749,2.3,1,133,1,120,4,113,4,95,1,3240,1006.3,1,0.08,1,0,4,40,1,13.7,42900,6.85,1
2016-01-05T00:08:06Z,2016-01-04 16:08:06,1451952486.526,1.8,1,136,1,120,4,113,4,85,1,3240,1006.3,1,0.08,1,0,4,40,1,13.7,42900,5.32,1
2016-01-05T00:10:06Z,2016-01-04 16:10:06,1451952606.709,1.4,1,140,1,120,4,113,4,86,1,3240,1006.3,1,0.08,1,0,4,40,1,13.6,42900,4.54,1
2016-01-05T00:12:06Z,2016-01-04 16:12:06,1451952726.673,1.7,1,124,1,120.1,4,113,4,93,1,3240,1006.3,1,0.08,1,0,4,40,1,13.6,42900,4.32,1
2016-01-05T00:14:06Z,2016-01-04 16:14:06,1451952846.668,1.6,1,136,1,120,4,113,4,103,1,3240,1006.3,1,0.08,1,0,4,40,1,13.6,42900,4.74,1
2016-01-05T00:16:06Z,2016-01-04 16:16:06,1451952966.586,2,1,129,1,120.1,4,113,4,99,1,3240,1006.3,1,0.08,1,0,4,40,1,13.6,42900,6.02,1
2016-01-05T00:18:06Z,2016-01-04 16:18:06,1451953086.534,1.6,1,143,1,120.1,4,113,4,96,1,3240,1006.3,1,0.08,1,0,4,40,1,13.6,42900,4.52,1
2016-01-05T00:20:06Z,2016-01-04 16:20:06,1451953206.717,1.3,1,139,1,120.2,4,113,4,89,1,3240,1006.3,1,0.08,1,0,4,40,1,13.7,42900,3.72,1
2016-01-05T00:22:06Z,2016-01-04 16:22:06,1451953326.79,1.7,1,131,1,120.1,4,113,4,75,1,3240,1006.3,1,0.08,1,0,4,40,1,13.7,42900,4.28,1
