utc_time,pst_time,unix_time,wspd,wspd_flg,wdir,wdir_flg,at,at_flg,rh,rh_flg,sr_1,sr1_flg,sr_2,baro,baro_flg,rain,rain_flg,evapo,evapo_flg,dp,dp_flg,vbatt,bit,wgst,wgst_flg
2010-09-23T21:17:30Z,2010-09-23 14:17:30,1285276650,4.6,1,299,1,15.9,1,85,1,1555,1,3239,1012.9,1,0,1,0.471,1,13.5,1,14.6,40000,11.89,1
2010-09-23T21:18:30Z,2010-09-23 14:18:30,1285276710,4.7,1,299,1,15.3,1,85,1,1555,1,3239,1012.9,1,0,1,0.45,1,12.6,1,14.6,40000,12.75,1
2010-09-23T21:19:30Z,2010-09-23 14:19:30,1285276770,4.3,1,299,1,16.7,1,85,1,1543,1,3239,1012.9,1,0,1,0.543,1,14.6,1,14.6,40000,11.46,1
2010-09-23T21:20:30Z,2010-09-23 14:20:30,1285276830,5.1,1,300,1,15.8,1,85,1,1547,1,3239,1012.9,1,0,1,0.487,1,13.7,1,14.6,40100,13.39,1
2010-09-23T21:21:30Z,2010-09-23 14:21:30,1285276890,5.2,1,298,1,15.7,1,85,1,1538,1,3239,1012.9,1,0,1,0.476,1,12.9,1,14.6,40000,13.44,1
2010-09-23T21:22:30Z,2010-09-23 14:22:30,1285276950,5.5,1,295,1,15.8,1,85,1,1527,1,3239,1012.9,1,0,1,0.44,1,12.7,1,14.6,40000,14.06,1
2010-09-23T21:23:30Z,2010-09-23 14:23:30,1285277010,5,1,298,1,15,1,84,1,1532,1,3239,1012.9,1,0,1,0.43,1,12.4,1,14.6,40000,14.17,1
2010-09-23T21:24:30Z,2010-09-23 14:24:30,1285277070,5.8,1,297,1,17.3,1,85,1,1510,1,3239,1012.9,1,0,1,0.456,1,15.6,1,14.6,40100,14.77,1
2010-09-23T21:25:30Z,2010-09-23 14:25:30,1285277130,5.6,1,298,1,16.2,1,85,1,1505,1,3239,1012.9,1,0,1,0.467,1,14,1,14.6,40100,15,1
2010-09-23T21:26:31Z,2010-09-23 14:26:31,1285277191,5.5,1,298,1,15.5,1,84,1,1504,1,3239,1012.9,1,0,1,0.418,1,13.8,1,14.6,40000,15.25,1
2010-09-23T21:27:30Z,2010-09-23 14:27:30,1285277250,5.5,1,300,1,15.8,1,84,1,1504,1,3239,1012.8,1,0,1,0.426,1,12.7,1,14.6,40000,14.68,1
2010-09-23T21:28:30Z,2010-09-23 14:28:30,1285277310,5.1,1,296,1,16,1,84,1,1491,1,3239,1012.8,1,0,1,0.518,1,13.9,1,14.6,40000,13.75,1
2010-09-23T21:29:30Z,2010-09-23 14:29:30,1285277370,5.9,1,296,1,16.4,1,85,1,1490,1,3239,1012.8,1,0,1,0.46,1,13.9,1,14.6,40000,15.71,1
2010-09-23T21:30:30Z,2010-09-23 14:30:30,1285277430,5.2,1,300,1,16,1,83,1,1491,1,3239,1012.8,1,0,1,0.456,1,12.5,1,14.6,40000,13.37,1
2010-09-23T21:31:31Z,2010-09-23 14:31:31,1285277491,5.2,1,297,1,15.5,1,84,1,1482,1,3239,1012.8,1,0,1,0.475,1,12.6,1,14.6,40000,13.58,1
2010-09-23T21:32:31Z,2010-09-23 14:32:31,1285277551,5.4,1,299,1,16.1,1,84,1,1472,1,3239,1012.8,1,0,1,0.476,1,14.1,1,14.6,40100,14.39,1
2010-09-23T21:33:31Z,2010-09-23 14:33:31,1285277611,4.4,1,298,1,16.9,1,84,1,1468,1,3239,1012.8,1,0,1,0.461,1,13.8,1,14.6,40000,12.67,1
2010-09-23T21:34:31Z,2010-09-23 14:34:31,1285277671,5.2,1,300,1,16.4,1,84,1,1456,1,3239,1012.8,1,0,1,0.488,1,14.8,1,14.6,40000,15.04,1
2010-09-23T21:35:31Z,2010-09-23 14:35:31,1285277731,4.9,1,300,1,16.7,1,83,1,1450,1,3239,1012.8,1,0,1,0.511,1,14.7,1,14.6,40000,12.94,1
2010-09-23T21:36:31Z,2010-09-23 14:36:31,1285277791,4.3,1,301,1,15.7,1,83,1,1450,1,3239,1012.8,1,0,1,0.468,1,13.8,1,14.6,40000,11.64,1
2010-09-23T21:37:31Z,2010-09-23 14:37:31,1285277851,4.5,1,298,1,17.5,1,83,1,1445,1,3239,1012.8,1,0,1,0.531,1,14.4,1,14.6,40000,13.08,1
2010-09-23T21:38:31Z,2010-09-23 14:38:31,1285277911,4,1,299,1,16.6,1,84,1,1439,1,3239,1012.8,1,0,1,0.515,1,13.5,1,14.6,40000,11.12,1
2010-09-23T21:39:31Z,2010-09-23 14:39:31,1285277971,4.6,1,297,1,16,1,83,1,1439,1,3239,1012.8,1,0,1,0.514,1,12.7,1,14.6,40000,12.76,1
2010-09-23T21:40:31Z,2010-09-23 14:40:31,1285278031,4.1,1,300,1,16.5,1,83,1,1429,1,3239,1012.8,1,0,1,0.481,1,13.6,1,14.6,40000,11.72,1
2010-09-23T21:41:31Z,2010-09-23 14:41:31,1285278091,4.4,1,300,1,15.3,1,83,1,1425,1,3239,1012.8,1,0,1,0.517,1,12.6,1,14.6,40000,12.35,1
2010-09-23T21:42:31Z,2010-09-23 14:42:31,1285278151,4.1,1,298,1,16.4,1,84,1,1409,1,3239,1012.8,1,0,1,0.492,1,13.5,1,14.6,40000,11.81,1
2010-09-23T21:43:31Z,2010-09-23 14:43:31,1285278211,4.4,1,302,1,16,1,84,1,1411,1,3239,1012.8,1,0,1,0.493,1,13.1,1,14.6,40000,11.29,1
2010-09-23T21:44:31Z,2010-09-23 14:44:31,1285278271,4.4,1,301,1,16.1,1,84,1,1402,1,3239,1012.8,1,0,1,0.485,1,13,1,14.6,40000,13.77,1
2010-09-23T21:45:31Z,2010-09-23 14:45:31,1285278331,4.7,1,301,1,16,1,85,1,1396,1,3239,1012.8,1,0,1,0.448,1,13.6,1,14.6,40000,12.6,1
2010-09-23T21:46:31Z,2010-09-23 14:46:31,1285278391,5,1,303,1,15.9,1,86,1,1391,1,3239,1012.8,1,0,1,0.483,1,13.1,1,14.6,40000,12.99,1
2010-09-23T21:47:31Z,2010-09-23 14:47:31,1285278451,4.8,1,304,1,15.6,1,86,1,1387,1,3239,1012.7,1,0,1,0.436,1,13.6,1,14.6,40000,13.9,1
2010-09-23T21:48:31Z,2010-09-23 14:48:31,1285278511,4.6,1,305,1,16.2,1,85,1,1378,1,3239,1012.8,1,0,1,0.468,1,15,1,14.6,40000,12.67,1
2010-09-23T21:49:31Z,2010-09-23 14:49:31,1285278571,4.5,1,310,1,16.5,1,87,1,1370,1,3239,1012.8,1,0,1,0.488,1,14.6,1,14.6,40000,12.29,1
2010-09-23T21:50:31Z,2010-09-23 14:50:31,1285278631,4.8,1,307,1,16.3,1,87,1,1355,1,3239,1012.7,1,0,1,0.467,1,14.2,1,14.6,40000,12.26,1
2010-09-23T21:51:31Z,2010-09-23 14:51:31,1285278691,4.9,1,307,1,15.8,1,87,1,1357,1,3239,1012.8,1,0,1,0.446,1,13.4,1,14.6,40000,13.1,1
2010-09-23T21:52:31Z,2010-09-23 14:52:31,1285278751,4.6,1,307,1,15.8,1,88,1,1346,1,3239,1012.8,1,0,1,0.489,1,13.5,1,14.6,40000,12.07,1
2010-09-23T21:53:31Z,2010-09-23 14:53:31,1285278811,4,1,307,1,16.5,1,87,1,1346,1,3239,1012.8,1,0,1,0.475,1,14.5,1,14.6,40000,10.15,1
2010-09-23T21:54:31Z,2010-09-23 14:54:31,1285278871,3.7,1,306,1,15.3,1,86,1,1342,1,3239,1012.8,1,0,1,0.481,1,13.2,1,14.6,40000,9.84,1
2010-09-23T21:55:31Z,2010-09-23 14:55:31,1285278931,4,1,304,1,16,1,86,1,1338,1,3239,1012.8,1,0,1,0.51,1,14,1,14.6,40000,10.27,1
2010-09-23T21:56:31Z,2010-09-23 14:56:31,1285278991,4.1,1,307,1,15.2,1,86,1,1326,1,3239,1012.8,1,0,1,0.491,1,12.9,1,14.6,40100,10.62,1
2010-09-23T21:57:31Z,2010-09-23 14:57:31,1285279051,3.6,1,311,1,16,1,87,1,1314,1,3239,1012.9,1,0,1,0.537,1,13.4,1,14.6,40100,9.64,1
2010-09-23T21:58:31Z,2010-09-23 14:58:31,1285279111,3.3,1,309,1,16.3,1,87,1,1302,1,3239,1012.9,1,0,1,0.513,1,14,1,14.6,40000,9.52,1
2010-09-23T21:59:31Z,2010-09-23 14:59:31,1285279171,3.7,1,315,1,15.6,1,86,1,1310,1,3239,1012.9,1,0,1,0.552,1,13.2,1,14.6,40000,10.06,1
2010-09-23T22:00:32Z,2010-09-23 15:00:32,1285279232,3,1,311,1,16.3,1,87,1,1291,1,3239,1012.9,1,0,1,0.512,1,14.2,1,14.6,40000,8.2,1
2010-09-23T22:01:32Z,2010-09-23 15:01:32,1285279292,3.3,1,316,1,16,1,86,1,1297,1,3239,1012.9,1,0,1,0.55,1,13.6,1,14.6,40100,9.36,1
2010-09-23T22:02:32Z,2010-09-23 15:02:32,1285279352,3.9,1,311,1,16.4,1,86,1,1291,1,3239,1012.9,1,0,1,0.493,1,13.5,1,14.6,40000,10.36,1
2010-09-23T22:03:32Z,2010-09-23 15:03:32,1285279412,3.3,1,312,1,15.8,1,86,1,1278,1,3239,1012.9,1,0,1,0.518,1,13.3,1,14.6,40000,9.36,1
2010-09-23T22:04:32Z,2010-09-23 15:04:32,1285279472,3.6,1,312,1,16.8,1,87,1,1270,1,3239,1012.8,1,0,1,0.559,1,14.4,1,14.6,40100,11.02,1
2010-09-23T22:05:32Z,2010-09-23 15:05:32,1285279532,4,1,312,1,15.8,1,87,1,1264,1,3239,1012.8,1,0,1,0.488,1,13.3,1,14.6,40000,10.48,1
2010-09-23T22:06:32Z,2010-09-23 15:06:32,1285279592,3.3,1,310,1,16.1,1,87,1,1261,1,3239,1012.8,1,0,1,0.488,1,13.7,1,14.6,40100,9.44,1
2010-09-23T22:07:32Z,2010-09-23 15:07:32,1285279652,4.8,1,310,1,16.4,1,87,1,1247,1,3239,1012.8,1,0,1,0.517,1,15.4,1,14.6,40000,12.66,1
2010-09-23T22:08:32Z,2010-09-23 15:08:32,1285279712,4,1,311,1,15.6,1,86,1,1244,1,3239,1012.8,1,0,1,0.481,1,13.3,1,14.6,40000,12.27,1
2010-09-23T22:09:32Z,2010-09-23 15:09:32,1285279772,3.7,1,306,1,16.3,1,86,1,1237,1,3239,1012.7,1,0,1,0.46,1,13.2,1,14.6,40000,12.27,1
2010-09-23T22:10:32Z,2010-09-23 15:10:32,1285279832,3.9,1,301,1,16.1,1,86,1,1233,1,3239,1012.8,1,0,1,0.484,1,13.6,1,14.6,40000,11.21,1
2010-09-23T22:11:32Z,2010-09-23 15:11:32,1285279892,3.5,1,306,1,16.1,1,85,1,1229,1,3239,1012.7,1,0,1,0.517,1,14.9,1,14.6,40000,9.28,1
2010-09-23T22:12:32Z,2010-09-23 15:12:32,1285279952,4.4,1,306,1,15.6,1,85,1,1221,1,3239,1012.7,1,0,1,0.496,1,13,1,14.6,40000,13.8,1
2010-09-23T22:13:32Z,2010-09-23 15:13:32,1285280012,4.2,1,306,1,17.1,1,85,1,1215,1,3239,1012.7,1,0,1,0.478,1,14.5,1,14.6,40000,11.77,1
2010-09-23T22:14:32Z,2010-09-23 15:14:32,1285280072,4.1,1,303,1,16.5,1,85,1,1203,1,3239,1012.7,1,0,1,0.624,1,14.3,1,14.6,40000,11.71,1
2010-09-23T22:15:32Z,2010-09-23 15:15:32,1285280132,3.9,1,304,1,16,1,85,1,1195,1,3239,1012.7,1,0,1,0.475,1,13.4,1,14.6,40000,11.34,1
2010-09-23T22:16:32Z,2010-09-23 15:16:32,1285280192,4.3,1,301,1,16.8,1,85,1,1188,1,3239,1012.7,1,0,1,0.535,1,14,1,14.6,40000,12.18,1
2010-09-23T22:17:32Z,2010-09-23 15:17:32,1285280252,3.8,1,301,1,16.8,1,85,1,1179,1,3239,1012.6,1,0,1,0.449,1,14.3,1,14.6,40000,12.96,1
2010-09-23T22:18:32Z,2010-09-23 15:18:32,1285280312,4.7,1,301,1,16.3,1,84,1,1175,1,3239,1012.6,1,0,1,0.489,1,13.4,1,14.6,40000,14.09,1
2010-09-23T22:19:32Z,2010-09-23 15:19:32,1285280372,4.4,1,301,1,16.6,1,85,1,1166,1,3239,1012.6,1,0,1,0.495,1,13.4,1,14.6,40000,11.71,1
2010-09-23T22:20:32Z,2010-09-23 15:20:32,1285280432,4.8,1,302,1,15.5,1,84,1,1163,1,3239,1012.6,1,0,1,0.518,1,12.9,1,14.6,40000,14.52,1
2010-09-23T22:21:32Z,2010-09-23 15:21:32,1285280492,5.6,1,299,1,15.9,1,85,1,1157,1,3239,1012.6,1,0,1,0.546,1,14.1,1,14.6,40000,15.75,1
2010-09-23T22:22:32Z,2010-09-23 15:22:32,1285280552,5.5,1,300,1,16.8,1,86,1,1141,1,3239,1012.6,1,0,1,0.46,1,14.6,1,14.6,40000,14.02,1
2010-09-23T22:23:32Z,2010-09-23 15:23:32,1285280612,5.4,1,299,1,16.7,1,85,1,1132,1,3239,1012.5,1,0,1,0.409,1,13.6,1,14.6,40000,16.42,1
2010-09-23T22:24:32Z,2010-09-23 15:24:32,1285280672,6.1,1,297,1,16.3,1,84,1,1129,1,3239,1012.6,1,0,1,0.479,1,14.2,1,14.6,40000,16.55,1
2010-09-23T22:25:32Z,2010-09-23 15:25:32,1285280732,5.4,1,296,1,15.4,1,84,1,1132,1,3239,1012.5,1,0,1,0.434,1,12.7,1,14.6,40000,14.75,1
2010-09-23T22:26:33Z,2010-09-23 15:26:33,1285280793,6.1,1,295,1,16.1,1,85,1,1120,1,3239,1012.5,1,0,1,0.477,1,14.3,1,14.6,40000,16.48,1
2010-09-23T22:27:33Z,2010-09-23 15:27:33,1285280853,5.6,1,296,1,15.4,1,84,1,1118,1,3239,1012.6,1,0,1,0.409,1,12.7,1,14.6,40000,16.96,1
2010-09-23T22:28:33Z,2010-09-23 15:28:33,1285280913,6,1,296,1,16.3,1,85,1,1099,1,3239,1012.6,1,0,1,0.432,1,14.3,1,14.6,40000,16.32,1
2010-09-23T22:29:33Z,2010-09-23 15:29:33,1285280973,5.2,1,293,1,15.6,1,84,1,1103,1,3239,1012.6,1,0,1,0.439,1,13.1,1,14.6,40000,15.29,1
2010-09-23T22:30:33Z,2010-09-23 15:30:33,1285281033,5.9,1,295,1,17,1,85,1,1092,1,3239,1012.6,1,0,1,0.431,1,14,1,14.6,40000,15.92,1
2010-09-23T22:31:33Z,2010-09-23 15:31:33,1285281093,5.4,1,294,1,16,1,85,1,1083,1,3239,1012.6,1,0,1,0.445,1,14.4,1,14.6,40000,14.42,1
2010-09-23T22:32:33Z,2010-09-23 15:32:33,1285281153,5.7,1,297,1,16.5,1,86,1,1072,1,3239,1012.6,1,0,1,0.473,1,13.6,1,14.6,40000,15.66,1
2010-09-23T22:33:33Z,2010-09-23 15:33:33,1285281213,5.6,1,294,1,16,1,84,1,1065,1,3239,1012.6,1,0,1,0.488,1,13.7,1,14.6,40000,16.31,1
2010-09-23T22:34:33Z,2010-09-23 15:34:33,1285281273,5.3,1,293,1,16,1,83,1,1059,1,3239,1012.6,1,0,1,0.447,1,14.1,1,14.6,40000,15.43,1
2010-09-23T22:35:33Z,2010-09-23 15:35:33,1285281333,4.8,1,294,1,16.5,1,84,1,1051,1,3239,1012.6,1,0,1,0.509,1,15.7,1,14.6,40000,13.84,1
2010-09-23T22:36:33Z,2010-09-23 15:36:33,1285281393,5.8,1,294,1,16.5,1,84,1,1046,1,3239,1012.6,1,0,1,0.447,1,13.7,1,14.6,40000,15.63,1
2010-09-23T22:37:33Z,2010-09-23 15:37:33,1285281453,5.1,1,294,1,16.3,1,85,1,1028,1,3239,1012.6,1,0,1,0.672,1,14.7,1,14.6,40000,14.11,1
2010-09-23T22:38:33Z,2010-09-23 15:38:33,1285281513,4.6,1,296,1,17.6,1,86,1,1020,1,3239,1012.6,1,0,1,0.46,1,15.9,1,14.6,40000,13.66,1
2010-09-23T22:39:33Z,2010-09-23 15:39:33,1285281573,5.2,1,296,1,16.7,1,84,1,1023,1,3239,1012.6,1,0,1,0.45,1,14,1,14.6,40000,15.4,1
2010-09-23T22:40:33Z,2010-09-23 15:40:33,1285281633,4.5,1,297,1,15.7,1,83,1,1014,1,3239,1012.6,1,0,1,0.502,1,13.1,1,14.6,40000,12.78,1
2010-09-23T22:41:33Z,2010-09-23 15:41:33,1285281693,4.4,1,301,1,17.4,1,85,1,1005,1,3239,1012.6,1,0,1,0.655,1,16.6,1,14.6,40000,13.85,1
2010-09-23T22:42:33Z,2010-09-23 15:42:33,1285281753,4.1,1,303,1,16.4,1,84,1,992,1,3239,1012.6,1,0,1,0.521,1,14.3,1,14.6,40000,12.25,1
2010-09-23T22:43:33Z,2010-09-23 15:43:33,1285281813,4,1,306,1,16.5,1,84,1,991,1,3239,1012.6,1,0,1,0.459,1,13.3,1,14.6,40000,12.99,1
2010-09-23T22:44:33Z,2010-09-23 15:44:33,1285281873,3.4,1,305,1,16.7,1,84,1,973,1,3239,1012.6,1,0,1,0.557,1,13.8,1,14.6,40000,10.17,1
2010-09-23T22:45:33Z,2010-09-23 15:45:33,1285281933,3.6,1,305,1,15.9,1,83,1,978,1,3239,1012.7,1,0,1,0.586,1,13.7,1,14.6,40000,10.55,1
2010-09-23T22:46:33Z,2010-09-23 15:46:33,1285281993,4.3,1,310,1,16.4,1,83,1,970,1,3239,1012.7,1,0,1,0.489,1,13.1,1,14.6,40000,12.17,1
2010-09-23T22:47:33Z,2010-09-23 15:47:33,1285282053,3.2,1,312,1,16.3,1,84,1,958,1,3239,1012.7,1,0,1,0.518,1,14,1,14.6,40000,9.78,1
2010-09-23T22:48:33Z,2010-09-23 15:48:33,1285282113,3,1,314,1,17.1,1,83,1,956,1,3239,1012.7,1,0,1,0.509,1,15.7,1,14.6,40000,10,1
2010-09-23T22:49:33Z,2010-09-23 15:49:33,1285282173,2.7,1,320,1,16.5,1,83,1,944,1,3239,1012.8,1,0,1,0.549,1,13.9,1,14.6,40000,9.31,1
2010-09-23T22:50:33Z,2010-09-23 15:50:33,1285282233,1.9,1,339,1,18.4,1,84,1,935,1,3239,1012.8,1,0,1,0.746,1,17,1,14.6,40000,8.47,1
2010-09-23T22:51:34Z,2010-09-23 15:51:34,1285282294,1.4,1,342,1,17.3,1,82,1,926,1,3239,1012.8,1,0,1,0.624,1,13.5,1,14.6,40000,5.11,1
2010-09-23T22:52:33Z,2010-09-23 15:52:33,1285282353,1.7,1,1,1,16.9,1,81,1,914,1,3239,1012.8,1,0,1,0.7,1,13.8,1,14.6,40000,7.15,1
2010-09-23T22:53:34Z,2010-09-23 15:53:34,1285282414,0.8,1,33,1,18,1,82,1,906,1,3239,1012.9,1,0,1,0.623,1,14,1,14.6,40100,3.91,1
2010-09-23T22:54:34Z,2010-09-23 15:54:34,1285282474,0.9,1,21,1,17.6,1,81,1,899,1,3239,1012.9,1,0,1,0.615,1,14.8,1,14.6,40000,4.16,1
2010-09-23T22:55:34Z,2010-09-23 15:55:34,1285282534,1.1,1,53,1,17.9,1,80,1,893,1,3239,1012.9,1,0,1,0.668,1,13.8,1,14.6,40100,3.64,1
2010-09-23T22:56:34Z,2010-09-23 15:56:34,1285282594,0.7,1,5,1,16.6,1,78,1,887,1,3239,1012.9,1,0,1,0.746,1,13.6,1,14.6,40100,3.25,1
2010-09-23T22:57:34Z,2010-09-23 15:57:34,1285282654,1,1,43,1,17.7,1,79,1,880,1,3239,1012.9,1,0,1,0.686,1,13.4,1,14.6,40100,4.04,1
2010-09-23T22:58:34Z,2010-09-23 15:58:34,1285282714,1.1,1,40,1,16.6,1,78,1,867,1,3239,1012.9,1,0,1,0.647,1,13,1,14.6,40100,4.17,1
2010-09-23T22:59:34Z,2010-09-23 15:59:34,1285282774,0.7,1,14,1,17.9,1,79,1,867,1,3239,1012.9,1,0,1,0.706,1,13.5,1,14.6,40100,2.58,1
2010-09-23T23:00:34Z,2010-09-23 16:00:34,1285282834,1.2,1,48,1,17.7,1,77,1,850,1,3239,1012.9,1,0,1,0.706,1,14.3,1,14.6,40100,4.59,1
2010-09-23T23:01:34Z,2010-09-23 16:01:34,1285282894,1.3,1,348,1,17.4,1,76,1,847,1,3239,1012.9,1,0,1,0.666,1,12.8,1,14.6,40100,5.94,1
2010-09-23T23:02:34Z,2010-09-23 16:02:34,1285282954,0.1,1,290,1,17.2,1,76,1,843,1,3239,1012.9,1,0,1,0.666,1,13.1,1,14.6,40100,3.2,1
2010-09-23T23:03:34Z,2010-09-23 16:03:34,1285283014,1,1,74,1,17.9,1,78,1,821,1,3239,1012.9,1,0,1,0.691,1,13.9,1,14.6,40100,3.93,1
2010-09-23T23:04:34Z,2010-09-23 16:04:34,1285283074,1.2,1,47,1,17.8,1,77,1,816,1,3239,1012.8,1,0,1,0.691,1,13.7,1,14.6,40100,4.71,1
2010-09-23T23:05:34Z,2010-09-23 16:05:34,1285283134,1.7,1,341,1,16.8,1,78,1,809,1,3239,1012.8,1,0,1,0.713,1,13.9,1,14.6,40100,5.14,1
2010-09-23T23:06:34Z,2010-09-23 16:06:34,1285283194,1.7,1,304,1,16.3,1,78,1,797,1,3239,1012.9,1,0,1,0.635,1,12.3,1,14.6,40100,5.46,1
2010-09-23T23:07:34Z,2010-09-23 16:07:34,1285283254,1.2,1,290,1,17.7,1,79,1,796,1,3239,1012.8,1,0,1,0.612,1,14.2,1,14.6,40100,4.37,1
2010-09-23T23:08:34Z,2010-09-23 16:08:34,1285283314,1.6,1,270,1,18.2,1,78,1,783,1,3239,1012.8,1,0,1,0.738,1,14.4,1,14.6,40100,4.81,1
2010-09-23T23:09:34Z,2010-09-23 16:09:34,1285283374,1.7,1,298,1,16.5,1,78,1,782,1,3239,1012.8,1,0,1,0.622,1,13.1,1,14.6,40100,5.65,1
2010-09-23T23:10:34Z,2010-09-23 16:10:34,1285283434,2.1,1,306,1,16.7,1,79,1,769,1,3239,1012.8,1,0,1,0.598,1,12.5,1,14.6,40000,6.15,1
2010-09-23T23:11:34Z,2010-09-23 16:11:34,1285283494,1.6,1,323,1,16.5,1,80,1,760,1,3239,1012.9,1,0,1,0.803,1,13.9,1,14.6,40000,5.24,1
2010-09-23T23:12:34Z,2010-09-23 16:12:34,1285283554,0.8,1,341,1,16.2,1,79,1,757,1,3239,1012.9,1,0,1,0.647,1,13.2,1,14.6,40100,3.49,1
2010-09-23T23:13:35Z,2010-09-23 16:13:35,1285283615,1.2,1,320,1,16.5,1,78,1,752,1,3239,1012.9,1,0,1,0.637,1,12.9,1,14.6,40100,3.73,1
2010-09-23T23:14:35Z,2010-09-23 16:14:35,1285283675,0.8,1,305,1,17.9,1,80,1,732,1,3239,1012.9,1,0,1,0.643,1,13.6,1,14.6,40100,2.27,1
2010-09-23T23:15:34Z,2010-09-23 16:15:34,1285283734,0.8,1,329,1,17.4,1,79,1,734,1,3239,1012.9,1,0,1,0.694,1,14.8,1,14.6,40100,2.51,1
2010-09-23T23:16:34Z,2010-09-23 16:16:34,1285283794,0.4,1,330,1,16.9,1,78,1,729,1,3239,1012.9,1,0,1,0.694,1,12.6,1,14.6,40100,1.76,1
2010-09-23T23:17:34Z,2010-09-23 16:17:34,1285283854,0,1,0,1,17.4,1,78,1,712,1,3239,1012.9,1,0,1,0.701,1,13.3,1,14.6,40100,0,1
2010-09-23T23:18:35Z,2010-09-23 16:18:35,1285283915,0.4,1,103,1,18.4,1,76,1,707,1,3239,1012.9,1,0,1,0.726,1,14.9,1,14.6,40100,2.13,1
2010-09-23T23:19:34Z,2010-09-23 16:19:34,1285283974,0.9,1,165,1,18,1,75,1,702,1,3239,1012.9,1,0,1,0.708,1,14,1,14.6,40100,3.13,1
2010-09-23T23:20:35Z,2010-09-23 16:20:35,1285284035,0.8,1,170,1,18.1,1,75,1,685,1,3239,1012.9,1,0,1,0.725,1,15.3,1,14.6,40100,3.25,1
